image_path,raw_label,label,source,split
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/bc46127b-1990-4574-9d9d-8cdcb65a018b___Matt.S_CG 1525.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/4e41fd20-20df-48ef-9e9b-d916950ceda8___Matt.S_CG 1309.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/149aa8aa-980e-443e-8910-d31d65d86872___JR_Sept.L.S 2616.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/fac48215-87c9-4e61-a64e-e6dd868ebc19___Matt.S_CG 7714.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/ab782c5e-dfe5-40ff-96ab-a3216bdeff42___JR_Sept.L.S 8383.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/9472f447-6fe5-40f2-a25a-847323e8ca6c___JR_Sept.L.S 2624.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/2698f5c0-5364-477f-a33d-4e32236a43e3___JR_Sept.L.S 2467.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/557ea0dc-f4bd-416f-9faa-e0c894c9d440___Matt.S_CG 7564.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/6ab1d41b-ce72-4019-9852-5627d34aa0e2___JR_Sept.L.S 2711.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/78776bfc-9aa1-4b33-bb43-41ac6a140323___JR_Sept.L.S 8456.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/82eb6df4-cf2d-4fe8-8b3b-c2ddb8b5457e___Keller.St_CG 1995.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/train/Tomato_Septoria_leaf_spot/train_Tomato Septoria leaf spot_134_4.jpg,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantdoc_train,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/17e3282e-f327-4245-95b1-a4fee7b33838___Matt.S_CG 2619.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/22e12bfe-129c-4afe-bfd3-6cb467b1dd7f___Matt.S_CG 0794.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/9b3a9993-1572-4664-9893-2671e83e6ffe___Keller.St_CG 1796.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/bf39f9c1-a339-4890-8e9f-16c4b6446193___JR_Sept.L.S 8545.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/e93fc6c6-ec9c-485a-91ab-e68aa2dfec16___Matt.S_CG 6307.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/0d8187e2-00e2-40e7-b1a5-c94db561057c___JR_Sept.L.S 8439.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/b49c2ffd-6fa4-4ab8-8458-f4cc444c1325___Matt.S_CG 6007.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/1d3dc5a7-5c0a-4852-8210-b06eede5d40a___Matt.S_CG 6071.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/0806cabf-f026-43bd-a508-0e8e5a185341___Matt.S_CG 1266.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/83cf2026-6466-4b9e-b5ec-f22f35811473___JR_Sept.L.S 2724.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/4685caac-cd9f-45ff-b1c6-58bdc706d0c7___Matt.S_CG 6762.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/train/Tomato_Septoria_leaf_spot/train_Tomato Septoria leaf spot_56.jpg,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantdoc_train,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/253ddc99-8132-4710-bb89-eb83ab271abc___Matt.S_CG 0698.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/6273769c-3dc6-44ae-ac79-2597e5697778___Keller.St_CG 1867.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/5e53b114-be67-4f52-9727-904f7521451a___Matt.S_CG 0694.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/0d1ab917-ea01-43d7-8a63-232bffcfbb08___Keller.St_CG 1769.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/c60ad129-c83a-4466-94c1-240b78bd5d12___Matt.S_CG 6500.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/867fb710-fcd0-407b-ae58-1f04eb1db822___JR_Sept.L.S 2535.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/45d34d4b-b4b2-4bfb-825a-28aa457655de___Matt.S_CG 2745.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/8c73d17b-4821-4e52-9627-3914f7c89bce___JR_Sept.L.S 8481.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/e398668b-1722-455b-ab4e-a2be1203c7d6___Keller.St_CG 2001.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/7c92fec0-46dd-4130-bf41-b054e974edff___Keller.St_CG 2007.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/289314a0-89cc-423e-8aad-18fb13b57059___JR_Sept.L.S 8409.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/7e5fd1ec-c8d2-4987-9c6c-5bfeb00853fe___Matt.S_CG 6798.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/train/Tomato_Septoria_leaf_spot/train_Tomato Septoria leaf spot_134_1.jpg,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantdoc_train,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/49c6df4f-6528-479b-af7d-613aed9a0026___Keller.St_CG 1890.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/a49c7f28-4b67-4d95-b79b-26a52dc8b9e5___Matt.S_CG 7583.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/6cebad3a-afa4-4c38-9bcc-3977af4434d1___Matt.S_CG 2793.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/2d6af601-172c-4f61-b4f7-838cd63bcbb6___Matt.S_CG 6921.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/340c2c01-e27d-4af6-b19b-ed292e0a09ee___JR_Sept.L.S 8355.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/53f04b6f-afa0-44ca-906b-477462819a65___JR_Sept.L.S 8546.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/22b43447-5aed-4a33-ba5c-d422d6f6bbce___JR_Sept.L.S 8421.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/a11dad0c-2ed0-4d57-bd0b-0b19a0d7f17c___Matt.S_CG 2622.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/test/Tomato_Septoria_leaf_spot/test_Tomato Septoria leaf spot_7.jpg,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantdoc_test,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/4ebf92f9-6f78-4a23-a244-35c89106ea18___Keller.St_CG 1808.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/aac82d24-d791-4ecb-83da-0624248cbb42___JR_Sept.L.S 2687.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/17579194-bf69-46cc-881d-6fa6ee2b0576___JR_Sept.L.S 8474.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/7ed442ab-2005-4fe8-98a6-82b1b4d7f1a9___Keller.St_CG 1843.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/d086f972-4637-49e5-99cb-57cc43ec0146___Matt.S_CG 7452.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/cd6c24ea-037a-4d83-b2c8-24616da8ff46___Keller.St_CG 1883.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/train/Tomato_Septoria_leaf_spot/train_Tomato Septoria leaf spot_12.jpg,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantdoc_train,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/5f2b2f49-dc97-43ae-9213-5d8a19a0e61d___Matt.S_CG 7372.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/d1625af9-76db-4c53-8d88-c53e96885943___Matt.S_CG 2585.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/30da823e-3ffd-4ccb-a10f-680a232ae284___Matt.S_CG 2756.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/3ddb7094-9ee7-473d-8a01-b48ce8eda506___Matt.S_CG 6719.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/train/Tomato_Septoria_leaf_spot/train_Tomato Septoria leaf spot_137.jpg,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantdoc_train,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/f0652fda-d9c2-445d-a1e8-12d716667df0___Keller.St_CG 1870.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/bd1ba363-76f2-4dc0-8b71-b589f86a73f7___Matt.S_CG 2875.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/c8055b76-f328-4519-b530-b34a695b9261___Keller.St_CG 1901.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/1f55c2e9-67b2-4377-a426-4932a77c3439___Matt.S_CG 7778.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/7bf7886a-7ec1-4f4a-92be-5d18b6450ee1___JR_Sept.L.S 8362.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/481c8d4a-1bfa-48a7-9385-3352286bd765___Keller.St_CG 2036.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/train/Tomato_Septoria_leaf_spot/train_Tomato Septoria leaf spot_31.jpg,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantdoc_train,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/b03fbf6b-8b68-4627-a001-0b81de1be427___JR_Sept.L.S 2503.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/caf6c8f5-e7ba-4d75-98ef-9b2c0dffcaaa___Keller.St_CG 1792.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/1c1dd567-a2fd-4dc5-8034-aee3c4a259a0___Matt.S_CG 7799.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/db0bfb90-238c-4623-a88d-895868adb0ba___Keller.St_CG 1887.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/c64ec89b-0285-4b50-89c9-20a0911e7926___Keller.St_CG 1996.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/f8f528ee-f9c3-47cb-b67f-a9265d86d9d1___Matt.S_CG 1446.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/14c31d28-ae56-42b8-9ff7-9012d414b74f___Keller.St_CG 1847.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/ca8982f7-f569-4f25-a4c5-7a4090d8418f___Matt.S_CG 7461.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/train/Tomato_Septoria_leaf_spot/train_Tomato Septoria leaf spot_81.jpg,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantdoc_train,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/7c996d55-df58-488b-afa6-085c8c5458fc___Matt.S_CG 2717.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/ff3ff139-ca11-4e48-b78e-29147bec8ae4___Keller.St_CG 1981.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/59bf9a0a-7c6f-44d7-ae59-b987b59b7af4___Matt.S_CG 6180.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/bb0b9438-c559-43ed-a491-5587c5342e00___JR_Sept.L.S 2595.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/548506b9-119b-47a9-b5c6-7c13abb7887b___Keller.St_CG 1811.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/6e99980a-8268-46ae-8f19-301f7b674638___Matt.S_CG 6073.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/47b7c127-2842-42ef-8deb-fffeb63eff5b___Matt.S_CG 6159.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/8b9ca191-719d-40cf-9077-89d9534dee6b___JR_Sept.L.S 8457.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/d5daea6b-a0cf-4a40-9cef-3cb43c63f6a9___Matt.S_CG 7776.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/292ba858-8065-4a1f-b3d6-29a81e3f9dcd___Matt.S_CG 6654.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/b029df2d-8ca4-40e4-98d3-72432599d4a2___Matt.S_CG 6306.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/62983399-98ab-4972-905b-85582d226b03___Matt.S_CG 7823.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/9b542a20-992a-454e-afa1-a93d68699261___Keller.St_CG 1802.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/4193a3fe-d859-4354-b9e7-ec143f24ca01___JR_Sept.L.S 2579.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/03611d8a-1664-4d1a-8d9b-7dc3e1a302cc___Keller.St_CG 1945.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/a74f9277-a6c1-49da-81a6-bfd49db22df2___Matt.S_CG 6494.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/cfe066a7-1a1c-4b23-8241-dad4cc5660da___Matt.S_CG 7718.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/94af2c43-753b-459f-8767-da8cee61bfe1___JR_Sept.L.S 2496.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/9cefe4b5-2da6-448b-b92d-82314f527bc1___Matt.S_CG 0665.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/train/Tomato_Septoria_leaf_spot/train_Tomato Septoria leaf spot_4.jpg,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantdoc_train,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/31aa2d68-efd3-4b8a-a320-1ebb2dc7a4dd___Matt.S_CG 7571.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/e59c82e1-d055-4876-87dd-1a2f7d1cfa11___Matt.S_CG 7804.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/train/Tomato_Septoria_leaf_spot/train_Tomato Septoria leaf spot_127.jpg,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantdoc_train,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/e64957e9-bdcc-4d5c-82c1-ce09b1a1aa01___Matt.S_CG 7662.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/7e5e84fb-af42-40b6-b2aa-d7e6bc569b1f___Matt.S_CG 7435.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato_Septoria_leaf_spot/7d7a2dca-4df0-4aca-9f9b-4894b348bce4___JR_Sept.L.S 8528.JPG,Tomato_Septoria_leaf_spot,tomato_septoria_leaf_spot,plantvillage,train
